Age,AnnualIncome,CreditScore,AccountTenure,MonthlyTxnCount,AvgTxnValue,MissedPayments,SupportCalls,OnlineUsageHours,HighRisk
48,2262160,701,15,96,27451,2,0,13,0
29,2990430,737,15,278,21580,11,9,128,1
40,2426868,571,22,145,46225,14,2,58,1
39,1954785,579,16,236,49227,3,3,50,0
68,2459071,522,24,74,3985,6,0,239,0
59,734968,886,3,179,46712,6,11,197,0
32,295619,808,1,90,11511,14,11,209,1
35,255037,641,21,257,7846,5,10,209,0
51,2921409,341,12,34,39389,0,7,130,0
34,1359691,475,15,159,57724,9,2,30,0
31,2356066,544,19,204,5418,5,4,49,0
46,1930245,552,6,160,27412,13,11,209,1
62,1355831,573,19,249,49254,12,2,102,1
47,2831789,633,17,24,12112,0,3,88,0
31,1716871,310,9,207,57106,10,8,87,1
58,1702612,451,21,156,48710,4,2,111,0
54,406068,488,13,81,31456,5,7,211,0
63,752813,510,15,176,24290,6,5,228,0
39,1516668,396,16,254,15280,7,5,177,0
26,738786,638,13,190,17973,8,0,164,0
66,259790,346,2,132,16519,5,11,179,1
58,2173740,356,2,15,56511,10,10,113,1
69,2323397,374,11,246,10853,6,6,135,0
62,2343811,553,16,185,4424,14,3,236,1
48,1760341,870,17,269,39378,3,7,173,0
21,2896314,897,3,199,35095,9,8,148,0
55,504661,469,23,250,43079,6,1,86,0
60,2948058,445,1,104,23903,9,7,44,1
28,800173,332,18,56,5536,0,10,94,0
67,770638,814,14,79,14423,2,7,46,0
27,2112187,556,22,137,5921,0,5,245,0
31,507157,425,9,260,44392,10,2,149,0
59,239913,412,9,213,1285,7,4,187,0
24,1483813,641,12,147,40121,2,1,162,0
45,1556539,347,24,72,53588,6,5,229,0
32,2379320,663,3,58,47549,1,2,72,0
46,1603400,697,2,271,44421,11,3,128,1
58,2243937,494,1,246,19942,11,8,117,1
66,1220131,620,9,51,48563,4,9,219,0
32,1927421,437,13,119,55317,14,4,19,1
63,596076,654,21,200,20546,2,6,67,0
57,249875,369,16,298,28790,9,11,112,1
66,2443143,881,19,134,39995,2,8,12,0
44,1740665,782,10,49,38118,13,4,206,1
36,1258162,358,5,159,22654,14,0,64,1
33,2349138,688,14,86,41121,4,1,149,0
45,1533775,650,15,271,31203,13,2,215,1
24,628106,638,3,161,8708,7,2,54,0
31,656297,895,9,29,39441,1,0,178,0
52,2850247,735,1,186,24990,10,8,105,1
69,1317201,749,1,178,45947,3,8,179,0
27,518461,676,19,45,17947,3,11,42,0
66,2730346,690,6,292,50567,12,3,79,1
31,1527153,780,11,53,14664,14,8,231,1
48,1849383,413,18,266,2191,13,3,15,1
61,964634,471,14,248,41743,11,7,232,1
43,2427995,317,16,61,23086,10,2,139,0
65,832621,534,1,10,36273,4,8,163,0
43,2236287,609,24,51,33091,5,10,57,0
48,355205,580,10,67,21987,8,10,233,1
63,723566,495,10,71,53053,4,3,66,0
67,2871757,414,13,187,31145,11,7,78,1
46,591374,696,1,166,35017,9,1,183,0
45,2887390,862,3,109,57082,7,6,185,0
49,2881052,717,14,267,48951,4,1,50,0
39,264873,583,21,61,15883,2,4,116,0
53,1888656,884,16,20,18261,5,8,25,0
56,942138,627,23,63,26908,12,4,189,1
34,393074,640,20,170,44585,3,3,21,0
34,2791088,520,6,254,45313,4,7,24,0
55,2990891,308,1,38,41119,7,4,222,0
50,1788095,381,20,50,28452,10,8,110,1
48,1814027,593,24,51,52018,10,8,30,1
37,2665860,674,5,256,38084,3,1,162,0
23,2027331,833,8,170,17952,6,9,218,0
36,1202987,714,12,136,24891,2,8,209,0
66,1621672,398,1,74,35677,3,10,167,0
50,2474334,681,13,64,40173,7,7,42,0
49,1950914,803,9,209,38848,7,9,203,0
65,1976305,746,20,242,20986,12,6,42,1
35,2695120,643,24,110,55030,12,5,165,1
66,1797371,724,8,188,55883,8,3,99,0
45,678921,605,13,11,45515,3,10,50,0
58,1897089,447,2,35,43962,9,6,138,0
62,1502871,753,15,220,5137,3,11,72,0
67,310282,332,14,290,16376,4,11,172,0
58,421538,800,19,130,5979,13,5,185,1
43,391958,618,9,55,21960,4,7,244,0
45,2629855,492,19,194,17252,2,0,48,0
62,1773846,479,14,55,14011,0,2,157,0
27,971393,817,8,236,54778,9,7,86,0
42,1434491,690,5,182,38042,14,1,232,1
37,2898177,820,7,162,2933,0,8,175,0
38,1593570,656,4,151,21662,11,1,32,0
69,2193412,872,8,255,33663,13,8,149,1
61,382506,763,4,136,17423,7,11,15,0
30,1965207,398,21,241,35935,3,6,225,0
30,2359878,447,1,16,18054,12,3,107,1
27,2962620,869,8,147,1807,10,2,234,0
68,793184,615,7,122,15958,9,7,16,0
58,373625,481,11,65,23615,14,9,60,1
47,969680,846,21,185,53327,13,10,23,1
53,1562797,602,16,269,51182,10,6,237,1
21,2300777,857,22,33,18381,1,9,25,0
64,2298375,898,17,267,53465,5,11,247,0
54,390375,303,24,204,3257,8,0,160,0
24,265197,406,5,109,21555,14,10,27,1
37,1485062,374,7,83,27982,4,6,230,0
24,1720974,339,10,148,42344,2,0,144,0
63,1637912,418,13,203,38268,3,0,77,0
46,1699758,372,20,110,9194,14,10,34,1
24,1539744,851,15,93,44444,12,4,42,1
21,1712115,503,6,270,12837,1,9,60,0
27,1009634,395,2,255,51645,14,4,225,1
50,1300100,578,4,156,8916,13,11,32,1
29,1947844,442,21,200,59973,6,1,59,0
55,1677859,414,14,130,10921,12,6,158,1
28,602576,775,24,47,50173,3,2,240,0
44,560372,432,15,177,30074,3,10,72,0
39,1353331,467,14,58,12123,7,10,158,0
56,2575289,544,4,257,36243,9,0,131,0
63,1787484,576,6,200,13022,4,6,121,0
47,2158279,558,7,297,15657,2,10,36,0
52,1793057,345,13,221,7993,12,3,218,1
34,1037991,645,17,173,26566,14,3,163,1
38,483392,536,17,226,24498,11,2,28,1
48,1687644,352,4,132,55516,5,6,234,0
49,2098418,447,19,20,21726,7,1,67,0
36,209012,832,20,41,44053,9,6,249,0
55,1295603,389,13,229,1656,0,11,16,0
67,545938,532,9,118,8292,8,9,232,1
51,1214416,350,2,26,44901,13,7,240,1
24,2152894,693,20,66,12841,12,1,152,1
57,2999888,513,23,186,50305,3,7,75,0
37,1269077,750,18,289,14717,4,6,246,0
59,933349,638,24,20,19492,9,9,203,1
68,828021,650,20,281,38142,2,7,218,0
66,477354,584,17,141,58002,8,2,235,0
46,1377052,882,7,287,40373,12,5,184,1
68,2109233,544,17,131,17021,11,0,55,1
59,900849,849,10,90,1032,5,6,98,0
61,2521141,883,14,211,13684,14,10,249,1
24,1050153,525,12,155,47857,14,3,212,1
50,2785412,740,12,55,3873,0,3,53,0
50,2777046,773,17,235,40146,8,11,146,1
42,1420598,743,19,84,25790,10,11,80,1
31,2494135,711,23,135,12382,4,8,20,0
22,1804313,545,14,140,3645,2,6,124,0
64,2648629,882,17,174,7175,3,7,65,0
32,2055251,799,15,167,51976,11,5,141,1
50,709590,849,21,203,58264,4,1,134,0
56,1802243,416,6,231,44504,0,2,46,0
38,982734,663,19,52,39297,9,3,99,0
46,724338,503,22,257,31149,2,1,126,0
27,2861645,650,20,107,10796,6,10,43,0
21,2050170,618,6,40,21048,8,0,89,0
46,2965617,658,6,10,18059,5,8,114,0
43,2727009,816,4,203,50371,3,11,56,0
46,1784492,788,1,16,45743,14,9,39,1
65,2470256,406,19,107,26762,3,1,127,0
26,1706821,471,11,191,44578,8,10,55,1
26,2597812,818,7,182,48537,0,4,89,0
64,549301,827,2,175,4071,5,6,79,0
28,1643268,619,4,181,55491,3,10,42,0
44,319558,336,6,93,15078,2,1,59,0
42,2600096,798,5,208,49831,10,5,24,0
39,760076,564,22,215,24550,0,9,29,0
57,1369330,701,21,217,35040,4,10,213,0
38,2585536,517,9,25,33275,3,7,136,0
51,704204,629,11,92,23129,9,6,97,0
57,2701290,485,18,17,45715,3,5,49,0
50,1050630,680,20,124,11209,7,11,41,1
62,1977538,508,17,182,55428,10,10,242,1
53,474233,862,13,133,20984,10,7,106,0
30,756888,587,23,55,3387,1,1,121,0
57,377248,387,17,46,24430,10,3,247,0
32,2043175,435,22,99,45936,9,3,21,0
50,548109,457,10,246,30117,10,6,24,1
47,587684,454,18,65,23633,13,6,196,1
59,2004473,762,17,232,59846,9,2,197,0
29,1715445,519,12,281,46463,12,3,81,1
41,2006437,758,15,22,8396,3,0,13,0
32,1867194,466,19,248,53407,10,7,36,1
49,1307226,621,22,51,17856,0,11,110,0
53,1716660,861,15,22,22839,1,11,195,0
63,1249191,811,13,205,15790,9,3,190,0
35,900972,386,7,257,23677,9,10,215,1
22,722915,844,11,196,29475,2,4,48,0
59,1933308,574,8,53,54927,11,4,152,0
64,2667108,440,20,98,11512,0,0,28,0
38,2627171,652,16,241,11727,1,0,126,0
23,1310276,304,24,226,24351,6,6,23,0
27,208109,681,23,171,45827,9,11,80,1
63,2320910,633,11,258,12910,9,11,143,1
38,943987,774,24,61,54258,5,11,171,0
64,1095024,329,5,10,35594,1,0,225,0
58,737605,646,7,242,7504,0,8,134,0
57,400073,893,16,225,53090,9,5,34,0
53,1762485,792,16,228,6152,13,0,178,1
64,1274198,794,20,82,56693,8,0,98,0
51,2806063,687,17,24,27914,0,4,59,0
31,731088,552,19,269,13507,9,10,120,1
24,2018733,329,15,208,21886,4,2,88,0
38,433259,641,15,146,39017,8,7,179,0
24,2955112,586,20,84,47292,12,7,76,1
69,1858027,696,21,214,49013,8,9,109,0
54,2000917,808,15,260,18757,5,7,203,0
49,478833,543,3,44,50048,14,5,31,1
44,1067891,520,12,206,35616,2,4,165,0
42,2335621,455,6,90,22843,1,4,105,0
22,1904894,682,20,47,36733,2,5,112,0
64,2271979,619,5,240,5198,0,5,226,0
26,1308597,672,11,74,7236,2,9,10,0
62,1730732,830,23,135,53963,1,8,181,0
45,2479006,514,12,136,8456,7,6,160,0
41,668735,666,7,252,33268,14,5,14,1
36,1797506,413,9,159,24195,9,10,121,1
51,1589723,499,18,234,55021,6,9,108,0
34,2821645,324,14,93,1694,0,6,84,0
59,1079377,420,4,233,28116,0,2,152,0
48,1995580,302,8,31,14969,4,11,206,0
52,1123195,744,16,242,50751,3,1,239,0
48,2336061,553,4,179,20435,14,9,141,1
69,2283913,319,19,296,11363,7,6,181,0
29,2578800,503,6,65,1261,7,2,83,0
65,1706062,656,19,174,45822,14,3,210,1
42,1344274,427,15,267,15301,2,10,42,0
52,2224131,657,12,120,40885,4,1,197,0
25,1156302,591,12,179,8787,6,4,115,0
43,904690,473,2,225,12708,7,11,207,1
25,2384239,654,9,132,47879,2,4,55,0
62,937392,336,3,9,32023,7,10,36,1
52,2475206,609,1,190,10265,9,9,116,1
30,1407092,881,14,176,29483,8,9,37,0
59,2331723,383,13,203,22350,2,0,183,0
35,423023,809,5,235,55778,11,3,116,1
27,2128288,743,7,292,25342,1,2,43,0
49,2866478,719,14,119,47877,13,6,166,1
67,2265926,504,16,15,34389,1,4,105,0
23,933442,787,18,108,19488,4,5,136,0
39,1191806,387,14,179,40077,11,1,192,1
30,1100485,551,1,124,15729,9,0,66,0
48,1069733,330,6,241,14126,11,2,133,1
49,2434126,720,21,240,3705,0,9,159,0
35,2101766,360,10,42,54302,5,2,152,0
55,2324202,878,6,276,9809,6,9,36,0
26,561949,525,2,255,28327,11,6,211,1
32,1454234,634,7,31,59738,12,10,132,1
67,1756304,878,17,127,10995,4,6,98,0
58,2137041,410,24,160,44261,10,9,69,1
33,1325269,790,14,221,41171,7,5,84,0
49,2599540,571,23,198,54788,5,3,81,0
39,1525682,333,7,165,12608,0,7,158,0
23,431898,511,22,132,10344,8,9,209,0
28,2659991,599,21,182,29729,11,10,46,1
28,2545095,672,9,130,13468,4,1,161,0
40,1338964,424,19,178,38528,12,6,119,1
67,2000156,402,21,39,43897,4,0,135,0
24,277332,419,24,243,44233,14,7,57,1
41,2266462,846,11,45,49556,0,4,160,0
23,908854,630,3,190,15735,4,5,225,0
65,1361242,608,23,187,45505,2,5,22,0
28,851336,869,4,265,49317,9,0,127,0
43,986360,711,5,38,18979,12,6,240,1
36,545184,698,4,191,44118,2,2,68,0
33,1884128,605,13,141,3342,10,1,142,0
23,885401,462,9,206,28409,9,6,24,0
68,1663595,364,23,147,7213,7,9,33,0
29,2759274,515,14,113,51952,8,8,84,0
34,2096734,325,16,161,18610,12,3,193,1
33,1104640,883,22,259,17396,5,6,218,0
27,368147,343,6,185,56542,2,4,17,0
35,1444235,389,10,223,34063,7,9,115,0
27,2612944,432,23,32,48400,2,9,225,0
58,2842574,460,21,155,5459,6,10,128,0
54,970545,679,13,104,10318,1,6,111,0
61,1042575,560,3,7,31165,5,0,228,0
42,1317699,682,11,37,20165,7,10,179,0
44,2785927,668,3,203,13111,2,9,124,0
69,376225,410,7,73,8409,12,8,144,1
57,1906349,376,10,94,39152,8,5,125,0
64,1235992,508,1,21,42524,10,7,161,1
21,1402203,312,4,38,41821,8,8,36,0
30,2764368,869,8,268,11111,2,0,238,0
63,756552,847,20,64,19882,2,4,136,0
36,1485406,324,17,188,30611,4,11,118,0
66,640769,845,5,203,31928,8,6,12,0
28,2482583,439,17,245,12425,13,11,223,1
69,1096317,574,9,236,50403,11,11,57,1
45,2002258,669,8,215,1836,12,10,239,1
32,1389456,521,7,56,42761,0,7,159,0
45,838960,336,5,123,54069,0,2,177,0
37,500489,428,4,219,2460,0,7,57,0
46,1711409,615,23,153,54302,14,4,186,1
66,1812086,622,3,180,36373,3,0,38,0
68,1306331,732,8,273,45669,12,3,211,1
34,374811,517,5,9,501,6,1,26,0
61,2475962,547,5,120,50401,11,11,243,1
56,2262833,410,17,207,48362,10,4,16,1
43,2926577,446,15,41,57390,1,3,180,0
63,2657806,643,8,58,32279,11,1,44,1
26,1872115,808,7,292,49371,2,6,177,0
67,1160905,804,17,288,28155,3,1,204,0
25,2967892,851,12,90,46740,0,1,214,0
63,2577508,433,4,49,36116,1,3,143,0
45,1538894,763,20,288,40887,1,4,218,0
38,1648653,490,18,74,36869,13,9,11,1
33,828937,462,4,46,30771,10,11,48,1
63,775607,755,10,276,46128,14,10,133,1
34,1950664,360,3,145,45638,14,2,111,1
48,2714731,304,5,63,9725,5,10,42,0
38,1336422,336,12,244,25509,3,8,115,0
48,2467524,759,23,51,33885,11,9,160,1
47,254808,516,5,171,48860,6,5,125,0
52,1123447,438,5,114,54993,11,10,42,1
67,2864056,398,4,130,58633,10,7,98,1
29,959103,563,6,113,36890,11,4,87,1
60,2453511,898,10,169,44377,7,7,236,0
52,2162965,895,6,263,54068,1,9,39,0
40,2986483,523,22,80,42257,1,5,18,0
48,256152,310,22,11,32888,4,6,103,0
53,242351,626,1,190,59622,3,1,135,0
24,1963976,649,16,280,3426,11,5,80,1
66,427977,678,11,83,30477,13,4,71,1
54,1633097,530,6,69,5739,9,11,209,1
68,260616,440,20,119,6162,1,7,80,0
23,1494885,348,18,206,39130,8,4,243,0
46,2580421,750,6,146,11932,8,6,228,0
28,2784462,790,17,102,17535,12,3,162,1
26,2740764,504,12,221,9988,9,1,184,0
36,613612,708,17,78,31877,12,10,60,1
44,2651957,706,21,297,11445,11,2,225,0
68,2814093,350,22,138,45924,3,10,37,0
59,812404,474,18,266,971,1,9,107,0
50,319233,560,10,288,57679,2,11,125,0
65,2205053,779,24,106,38119,7,3,211,0
33,213869,522,20,210,50970,12,2,134,1
25,659410,568,12,145,38242,10,6,173,0
45,786455,617,4,17,30100,7,11,216,1
40,1492334,684,10,253,42443,11,4,198,1
38,867482,885,5,127,49086,13,2,111,1
67,2548688,518,4,14,21627,6,2,76,0
38,2843117,353,16,84,19534,12,8,213,1
22,621439,499,5,171,4109,3,11,170,0
30,623030,638,19,103,26687,0,11,199,0
65,2422814,604,24,211,11286,9,8,163,0
67,2773979,544,6,155,41260,8,4,201,0
32,2733553,507,24,41,33474,14,1,242,1
67,2898234,810,21,268,38152,6,9,192,0
33,2337655,558,7,9,36504,12,4,242,1
67,2054522,679,10,230,49775,0,3,15,0
31,2877636,462,7,31,47313,13,5,76,1
39,2220779,640,22,128,6520,14,9,228,1
55,807612,875,14,39,21252,4,5,242,0
59,618277,829,10,241,49009,2,5,23,0
46,1913883,333,20,106,58317,1,6,122,0
66,1722872,622,22,81,17237,2,1,186,0
34,2644846,480,11,86,35412,5,3,59,0
65,1066763,646,14,150,47685,11,8,84,1
64,350424,491,12,197,41996,6,4,154,0
44,2495339,878,4,228,48988,9,0,192,0
61,768043,545,13,57,1584,8,5,197,0
21,2139304,544,22,89,1617,12,4,183,1
63,1871218,432,22,133,33048,9,1,200,0
42,2631284,496,3,215,44487,11,2,185,1
43,1024353,646,13,268,31584,14,2,71,1
39,652219,348,20,187,17845,10,11,153,1
38,1951674,363,19,276,17641,6,6,133,0
32,399395,403,15,231,24704,11,4,244,1
48,508293,512,19,16,28012,0,11,202,0
48,2817876,816,20,97,35056,12,11,57,1
53,1775019,418,4,194,34587,6,8,63,0
39,1648811,541,6,90,33949,12,0,199,1
48,1827376,579,15,281,58695,0,2,143,0
69,2121158,723,4,297,28985,12,9,216,1
57,2947481,662,6,265,39358,7,7,170,0
46,2796279,605,2,202,50401,1,2,208,0
55,1521648,785,4,14,8588,1,2,81,0
54,2607721,613,18,92,45725,0,7,126,0
55,1846998,812,15,41,48509,8,9,179,0
60,2931315,466,12,227,58706,11,2,132,1
36,2514341,693,8,179,2846,12,10,39,1
58,848552,362,12,213,50359,14,1,16,1
33,1428622,571,9,53,53619,13,2,177,1
43,2669487,336,7,28,30028,10,11,70,1
42,1428391,315,22,110,3215,7,1,246,0
36,2769823,642,8,267,25995,8,7,151,0
48,1247697,645,20,210,47190,7,11,198,1
68,401107,838,10,173,44316,3,4,73,0
55,1155181,532,11,162,26416,8,2,64,0
65,2877761,875,2,245,7535,14,10,76,1
66,2406550,715,4,127,8312,7,7,99,0
28,1569693,566,21,24,24916,0,7,181,0
64,1825278,625,21,60,43134,9,10,67,1
42,618818,742,9,284,8955,13,3,171,1
41,1497325,859,8,112,979,4,8,103,0
46,1540412,375,5,144,30131,13,11,231,1
60,2665254,546,14,95,47125,8,0,194,0
41,1559470,879,2,275,39932,12,6,166,1
45,1234416,612,21,214,44313,11,11,174,1
61,1663552,875,17,180,56862,7,4,245,0
21,1579176,891,8,65,50771,0,11,98,0
26,2059093,642,2,288,10109,5,11,77,1
43,2582221,481,23,7,21503,10,6,71,1
43,992047,698,15,276,28502,5,9,10,0
63,714004,540,2,168,58245,1,10,209,0
63,1710111,591,11,13,1994,10,7,126,1
43,2831045,353,14,16,3199,1,2,189,0
52,219192,444,21,78,48914,0,2,66,0
50,2086338,655,10,242,4350,5,0,66,0
33,1477040,897,7,112,37205,8,4,75,0
63,1560669,776,22,17,56078,7,7,90,0
38,1316958,321,14,238,37896,4,0,242,0
43,823521,630,13,249,15731,7,1,70,0
35,2290293,591,21,96,57789,1,1,61,0
53,1569338,535,22,202,31488,11,11,116,1
41,338621,328,2,120,7405,10,9,58,1
59,1104600,459,10,135,32800,5,1,32,0
43,2349646,829,1,157,28834,11,4,222,1
47,486102,849,1,125,3648,1,9,230,0
65,2518003,400,24,112,57564,7,6,78,0
64,1749505,589,3,20,31027,11,11,105,1
38,1356536,676,11,60,9401,1,2,158,0
44,1351054,472,19,107,46834,4,0,195,0
67,722419,642,9,212,22671,12,8,18,1
60,1239339,878,13,155,35207,11,8,208,1
62,630754,490,22,266,42439,6,3,91,0
27,2302985,738,4,47,58268,6,4,88,0
68,1240397,854,20,122,5623,3,3,195,0
40,1496629,642,23,283,21063,7,7,226,0
47,1347917,424,6,148,15049,13,0,185,1
26,2915680,851,2,232,1291,6,3,89,0
47,1666624,659,9,208,47583,9,3,198,0
29,370002,802,18,233,54404,4,11,221,0
65,2460631,472,24,269,44408,13,2,246,1
51,2052675,693,4,141,21036,3,3,46,0
41,2706403,760,1,244,18519,13,6,235,1
46,1255308,419,1,190,28859,1,4,124,0
60,1252063,572,20,155,9660,1,2,14,0
68,2654257,657,17,295,37764,3,5,170,0
65,2802562,685,19,114,34219,7,11,202,1
33,1857971,618,3,44,49147,10,9,249,1
69,2195155,560,23,146,6579,5,8,122,0
43,2404873,580,22,17,48568,8,2,16,0
40,2630327,628,24,57,50173,1,1,51,0
57,1594937,423,23,84,55717,12,8,69,1
48,1525501,775,17,237,47215,6,4,141,0
37,507311,577,3,43,18858,13,9,13,1
48,980226,392,4,231,6913,0,4,246,0
61,2054936,846,13,125,2382,1,6,86,0
22,2598895,427,15,69,46072,13,1,108,1
45,2707143,831,12,209,32888,10,9,116,1
61,669134,466,3,139,22345,8,10,155,1
26,270687,535,21,49,55935,12,4,125,1
31,2717172,331,8,282,38365,7,7,134,0
58,887619,530,1,139,6907,8,7,244,0
26,1859148,490,18,56,37812,13,9,187,1
65,285227,890,13,233,40662,6,6,119,0
31,297556,807,7,72,3631,11,4,212,1
34,767848,756,13,202,11843,9,11,22,1
22,489400,554,17,71,22058,14,3,244,1
60,1777234,578,13,7,37363,11,11,40,1
23,1253414,355,13,62,44113,10,1,240,0
55,314479,405,11,260,43934,8,1,51,0
53,1120638,880,14,269,45084,3,10,79,0
44,2014931,491,21,20,58365,2,2,239,0
39,2864639,577,10,272,21205,3,2,123,0
38,801380,843,8,106,6759,4,6,148,0
69,587069,474,6,291,46526,11,5,158,1
44,889182,384,19,226,5959,9,0,163,0
65,2055121,515,23,25,38494,13,11,24,1
55,918954,313,19,25,22522,3,5,161,0
21,1868966,336,12,96,56328,3,11,197,0
56,2561965,326,21,288,41199,11,4,91,1
45,2477651,875,7,137,56126,6,5,209,0
65,674833,369,18,179,12888,3,7,114,0
69,2696085,453,20,217,46794,3,0,172,0
63,2273681,737,18,152,21535,8,10,37,1
54,2901177,570,23,236,25298,8,5,166,0
45,2182369,840,3,169,22213,13,11,248,1
36,1272982,373,9,149,16203,14,11,61,1
54,427894,870,6,227,26825,4,3,119,0
49,1261449,448,1,66,8472,8,8,199,1
39,2422964,805,10,100,52127,10,11,65,1
43,2844901,309,8,116,20020,1,9,11,0
39,2711078,801,23,91,12017,11,7,91,1
45,1202992,361,17,259,25957,11,6,202,1
36,213448,687,3,117,23545,11,2,72,0
29,1788062,531,3,258,35609,12,10,69,1
21,2894598,883,3,36,720,4,8,203,0
62,699600,827,7,68,56222,10,2,118,0
39,1168303,849,22,158,52012,6,5,118,0
53,2267940,744,11,9,39102,7,1,151,0
54,2995519,620,18,214,38851,11,7,37,1
36,265470,382,5,96,13369,4,0,53,0
64,2480480,733,22,226,36916,11,0,130,1
60,1793603,316,2,194,751,8,7,197,1
38,1568906,668,14,64,40106,11,8,158,1
54,2323699,881,1,209,5731,10,9,221,1
45,1343048,882,4,216,35055,2,8,43,0
65,2120831,554,14,262,48918,12,11,235,1
26,1142980,755,15,93,779,11,7,119,1
41,997118,860,20,240,54041,7,9,191,0
26,348608,832,20,200,38902,10,7,176,1
52,1544782,691,17,187,45734,8,3,13,0
61,2083224,619,3,255,6811,6,7,244,0
68,2438591,519,23,228,51753,4,6,165,0
63,845044,713,4,175,4149,8,8,48,0
59,1206140,331,18,202,59494,10,9,202,1
51,665406,315,24,253,43823,13,7,182,1
62,2584359,708,1,185,40137,12,11,81,1
30,939906,472,5,281,49057,7,9,70,0
50,708853,478,18,279,39009,11,1,69,1
38,1388889,872,13,165,43690,7,7,153,0
44,622994,796,14,252,28407,5,7,60,0
29,881326,403,20,192,33291,1,9,121,0
51,995707,616,3,23,24145,3,9,54,0
35,1294182,887,23,248,41715,14,8,40,1
24,201658,480,6,117,59081,11,11,144,1
60,2522723,431,11,282,53594,0,2,60,0
29,1321044,454,9,55,45027,11,7,142,1
65,1656040,658,20,127,34331,9,7,203,0
29,2992239,534,19,242,58638,4,9,50,0
46,765438,464,7,66,42946,12,3,249,1
24,2050007,726,22,78,19367,13,4,126,1
37,1500351,787,21,249,24600,9,1,77,0
36,468520,512,10,36,21993,0,5,19,0
35,1562393,456,7,157,14527,5,9,108,0
55,2804878,374,5,148,30076,9,8,74,1
25,2919771,734,4,19,1734,7,2,240,0
25,2832604,477,17,278,27930,12,5,12,1
40,1025748,611,5,249,40894,13,7,180,1
35,1972496,426,17,283,43454,9,1,182,0
38,1409207,676,17,59,11025,0,9,163,0
67,525112,644,17,46,32519,5,0,90,0
22,1912983,524,1,56,2791,11,5,51,1
49,638201,316,24,15,25837,3,2,81,0
33,1451771,796,2,92,21122,14,1,39,1
24,1724963,772,23,231,51436,12,10,81,1
62,1752892,610,19,118,25395,14,9,230,1
65,1907806,436,9,29,46954,8,7,124,0
30,2855534,774,20,96,37260,11,8,219,1
51,2614625,516,23,91,21412,7,6,33,0
61,1232553,495,15,85,53302,11,8,82,1
28,1593858,500,19,254,12909,3,11,93,0
23,2363293,665,5,254,40670,10,6,125,1
68,2450567,827,13,214,36047,11,2,181,0
66,852595,699,4,13,32369,10,0,150,0
29,2179083,824,13,103,15609,1,0,46,0
50,2743963,889,6,40,13537,12,11,28,1
31,361101,513,12,61,53267,12,4,14,1
55,2900463,640,9,67,55998,5,8,173,0
57,1693116,628,15,280,2496,13,9,225,1
62,1038394,418,21,217,42756,2,11,192,0
33,894402,724,15,24,11937,0,5,61,0
56,1860465,672,17,251,27361,13,1,171,1
33,669596,478,5,10,57687,13,5,120,1
32,1333435,731,5,77,55761,10,10,145,1
57,2912373,701,24,111,15297,6,3,247,0
30,1030171,693,5,97,49761,3,8,13,0
29,500877,865,21,289,911,13,9,245,1
27,2866829,378,14,223,16954,14,2,111,1
22,360787,723,2,53,20611,8,6,209,0
43,1043354,417,9,299,1217,14,9,82,1
59,1179298,667,14,292,22360,12,11,50,1
60,2314732,405,15,181,10980,9,7,249,0
59,578044,404,4,112,12366,9,1,178,0
41,2691191,602,23,288,23697,10,9,40,1
43,1507649,447,6,69,50370,13,6,104,1
49,423080,449,14,58,41004,10,4,69,1
34,2903895,555,5,34,24619,10,0,188,0
46,1623260,381,11,250,31898,2,6,49,0
25,2673836,315,21,214,57970,14,9,208,1
51,2964481,492,14,225,58269,12,7,34,1
45,2767604,373,7,174,16389,11,0,214,1
51,760956,576,14,218,56894,12,3,206,1
40,998377,360,13,73,19209,9,3,70,0
64,2923968,835,18,238,27617,14,4,155,1
37,2343678,834,2,19,35703,9,4,80,0
65,2869157,642,9,138,19702,14,3,175,1
22,2005106,694,11,210,47536,9,10,73,1
45,2806892,557,20,28,17419,11,0,191,1
33,1730688,497,11,89,56103,11,8,115,1
59,1232540,352,6,146,41014,0,4,88,0
48,2047938,570,1,144,32366,11,0,186,1
62,1037769,500,5,126,11026,1,2,54,0
26,2730572,695,22,183,38440,3,0,199,0
23,2317347,677,14,212,43952,11,6,234,1
55,813517,834,16,170,58988,11,9,61,1
38,2148259,387,9,45,43181,10,9,40,1
31,2409417,697,19,126,53142,6,9,193,0
40,1420502,481,20,48,37138,13,6,126,1
25,2495614,582,8,79,16812,7,5,82,0
39,1542278,832,8,276,51431,13,8,156,1
42,2037993,860,16,170,20031,3,6,133,0
39,243585,489,18,254,34173,2,4,79,0
67,1464462,504,8,90,2631,9,6,191,0
36,502408,343,23,141,30085,8,9,109,1
44,2723694,599,9,43,11615,14,3,233,1
61,2119824,578,5,91,43307,14,9,165,1
24,2225341,684,2,159,40215,7,8,196,0
35,2839505,610,21,164,41766,12,5,71,1
45,2673678,827,14,68,36784,5,3,187,0
64,1901009,573,18,227,45190,8,4,175,0
